NCBI_ID	RefSeq_biosample	Organism	GenomeID	RefSeq_assembly_accession	RefSeq_bioproject	RefSeq_ftp_path	# assembly_accession	bioproject	ftp_path
1150460	SAMN02442033	Bifidobacterium kashiwanohense DSM 21854	24091	GCF_000771545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/771/545/GCF_000771545.1_DSM-21854	GCA_000771545.1	PRJNA237576	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/771/545/GCA_000771545.1_DSM-21854
1150461	SAMD00061046	Bifidobacterium scardovii JCM 12489 = DSM 13734	32941	GCF_001042635.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/635/GCF_001042635.1_ASM104263v1	GCA_001042635.1	PRJDB62	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/042/635/GCA_001042635.1_ASM104263v1
1150461	SAMN02442005	Bifidobacterium scardovii JCM 12489 = DSM 13734	32941	GCF_000770985.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/770/985/GCF_000770985.1_DSM-13734	GCA_000770985.1	PRJNA237576	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/770/985/GCA_000770985.1_DSM-13734
1150461	SAMN03443793	Bifidobacterium scardovii JCM 12489 = DSM 13734	32941	GCF_001005065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/005/065/GCF_001005065.1_ASM100506v1	GCA_001005065.1	PRJNA279230	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/005/065/GCA_001005065.1_ASM100506v1
1151126	SAMN02441056	Microbacterium paraoxydans 77MFTsu3.2	14892	GCF_000380465.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/380/465/GCF_000380465.1_ASM38046v1	GCA_000380465.1	PRJNA185292	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/465/GCA_000380465.1_ASM38046v1
1156431	SAMN02299294	Streptococcus sp. I-G2	13548	GCF_000479335.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/479/335/GCF_000479335.1_ASM47933v1	GCA_000479335.1	PRJNA214027	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/335/GCA_000479335.1_ASM47933v1
1156433	SAMN02343234	Streptococcus sp. I-P16	13548	GCF_000479315.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/479/315/GCF_000479315.1_ASM47931v1	GCA_000479315.1	PRJNA214028	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/315/GCA_000479315.1_ASM47931v1
1156918	SAMN00998594	Alcaligenes faecalis subsp. faecalis NCIB 8687	13038	GCF_000275465.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/465/GCF_000275465.1_Gretchen3	GCA_000275465.1	PRJNA86069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/465/GCA_000275465.1_Gretchen3
1158606	SAMN00809115	Enterococcus asini ATCC 700915	13064	GCF_000393955.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/393/955/GCF_000393955.1_Ente_asin_ATCC700915_V1	GCA_000393955.1	PRJNA88849	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/393/955/GCA_000393955.1_Ente_asin_ATCC700915_V1
1158606	SAMN02596946	Enterococcus asini ATCC 700915	13064	GCF_000407365.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/365/GCF_000407365.1_Ente_asin_ATCC700915_V2	GCA_000407365.1	PRJNA191897	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/365/GCA_000407365.1_Ente_asin_ATCC700915_V2
1158610	SAMN00809120	Enterococcus phoeniculicola ATCC BAA-412	13068	GCF_000394035.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/394/035/GCF_000394035.1_Ente_phoe_BAA-412_V1	GCA_000394035.1	PRJNA88857	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/394/035/GCA_000394035.1_Ente_phoe_BAA-412_V1
1158610	SAMN02596956	Enterococcus phoeniculicola ATCC BAA-412	13068	GCF_000407505.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/505/GCF_000407505.1_Ente_phoe_BAA-412_V2	GCA_000407505.1	PRJNA191910	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/505/GCA_000407505.1_Ente_phoe_BAA-412_V2
1158612	SAMN00809121	Enterococcus caccae ATCC BAA-1240	13069	GCF_000394055.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/394/055/GCF_000394055.1_Ente_cocc_BAA-1240_V1	GCA_000394055.1	PRJNA88859	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/394/055/GCA_000394055.1_Ente_cocc_BAA-1240_V1
1158612	SAMN02596947	Enterococcus caccae ATCC BAA-1240	13069	GCF_000407145.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/145/GCF_000407145.1_Ente_cocc_BAA-1240_V2	GCA_000407145.1	PRJNA191898	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/145/GCA_000407145.1_Ente_cocc_BAA-1240_V2
1159488	SAMEA2272469	Staphylococcus equorum subsp. equorum Mu2	13098	GCF_000297455.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/297/455/GCF_000297455.1_ASM29745v1	GCA_000297455.1	PRJEA88899	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/455/GCA_000297455.1_ASM29745v1
1160707	SAMN02393732	Ureibacillus thermosphaericus str. Thermo-BF	13086	GCF_000284835.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/835/GCF_000284835.1_UreThermo-BF	GCA_000284835.1	PRJNA86905	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/835/GCA_000284835.1_UreThermo-BF
1160719	SAMN02393705	Propionibacterium granulosum DSM 20700	13083	GCF_000463665.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/463/665/GCF_000463665.1_PG_DSM_assembly2012	GCA_000463665.1	PRJNA189038	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/665/GCA_000463665.1_PG_DSM_assembly2012
1160721	SAMEA3139031	Ruminococcus bicirculans 80/3	33269	GCF_000723465.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/465/GCF_000723465.1_Rb803	GCA_000723465.1	PRJEA88543	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/723/465/GCA_000723465.1_Rb803
1163399	SAMEA2272378	Stenotrophomonas maltophilia D457	880	GCF_000284595.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/595/GCF_000284595.1_ASM28459v1	GCA_000284595.1	PRJEA89665	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/595/GCA_000284595.1_ASM28459v1
1167632	SAMN02470143	Staphylococcus vitulinus F1028	13283	GCF_000286335.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/286/335/GCF_000286335.1_StaVit1.0	GCA_000286335.1	PRJNA133755	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/335/GCA_000286335.1_StaVit1.0
1170318	SAMN02603001	Propionibacterium avidum 44067	10879	GCF_000367205.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/367/205/GCF_000367205.1_ASM36720v1	GCA_000367205.1	PRJNA157751	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/367/205/GCA_000367205.1_ASM36720v1
1171373	SAMN02603885	Propionibacterium acidipropionici ATCC 4875	13350	GCF_000310065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/310/065/GCF_000310065.1_ASM31006v1	GCA_000310065.1	PRJNA158149	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/310/065/GCA_000310065.1_ASM31006v1
1175296	SAMEA3138426	Methanomassiliicoccus luminyensis B10	13411	GCF_000308215.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/215/GCF_000308215.1_ASM30821v1	GCA_000308215.1	PRJNA159487	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/308/215/GCA_000308215.1_ASM30821v1
1176165	SAMEA3138417	Brevibacterium massiliense 5401308	44032	GCF_000285915.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/285/915/GCF_000285915.1_ASM28591v1	GCA_000285915.1	PRJNA159637	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/285/915/GCA_000285915.1_ASM28591v1
1176165	SAMN04317116	Brevibacterium massiliense 5401308	44032	GCF_001584405.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/584/405/GCF_001584405.1_ASM158440v1	GCA_001584405.1	PRJNA305115	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/584/405/GCA_001584405.1_ASM158440v1
1178544	SAMN02746610	Bacillus altitudinis 41KF2b	13475	GCF_000691145.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/145/GCF_000691145.1_ASM69114v1	GCA_000691145.1	PRJNA162773	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/691/145/GCA_000691145.1_ASM69114v1
1185325	SAMN02471360	Lactobacillus coryniformis subsp. coryniformis CECT 5711	3312	GCF_000283115.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/115/GCF_000283115.1_ASM28311v1	GCA_000283115.1	PRJNA163365	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/115/GCA_000283115.1_ASM28311v1
1189311	SAMN02471139	Staphylococcus capitis QN1	2054	GCF_000263775.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/775/GCF_000263775.1_StacapQN11.0	GCA_000263775.1	PRJNA159795	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/775/GCA_000263775.1_StacapQN11.0
1194526	SAMN02604131	Staphylococcus warneri SG1	2073	GCF_000332735.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/735/GCF_000332735.1_ASM33273v1	GCA_000332735.1	PRJNA167492	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/735/GCA_000332735.1_ASM33273v1
1196029	SAMN02470187	Bacillus endophyticus 2102	14082	GCF_000283255.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/255/GCF_000283255.1_BE01	GCA_000283255.1	PRJNA167765	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/255/GCA_000283255.1_BE01
1197728	SAMEA2272768	Prevotella conceptionensis  9403948	14386	GCF_000312305.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/312/305/GCF_000312305.1_ASM31230v1	GCA_000312305.1	PRJEB56	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/312/305/GCA_000312305.1_ASM31230v1
1197906	SAMEA2272295	Afipia birgiae 34632	14276	GCF_000308295.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/308/295/GCF_000308295.2_Ab_34632	GCA_000308295.2	PRJEB78	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/308/295/GCA_000308295.2_Ab_34632
1202533	SAMN02469633	Bacillus nealsonii AAU1	14520	GCF_000401235.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/401/235/GCF_000401235.1_BacNeaAAU1	GCA_000401235.1	PRJNA168247	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/235/GCA_000401235.1_BacNeaAAU1
1202534	SAMN02469632	Clostridium sartagoforme AAU1	14521	GCF_000401215.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/401/215/GCF_000401215.1_CloSarAAU1	GCA_000401215.1	PRJNA168248	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/215/GCA_000401215.1_CloSarAAU1
1203465	NA	Bacteroides timonensis AP1	NA	NA	NA	NA	NA	NA	NA
1203540	SAMN02596976	Bifidobacterium breve HPH0326	1273	GCF_000411435.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/411/435/GCF_000411435.1_Bifi_brev_HPH0326_V1	GCA_000411435.1	PRJNA169434	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/435/GCA_000411435.1_Bifi_brev_HPH0326_V1
1203606	SAMN02596945	Butyricicoccus pullicaecorum 1.2	14444	GCF_000398925.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/398/925/GCF_000398925.1_Buty_pull_1_20_V1	GCA_000398925.1	PRJNA170345	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/398/925/GCA_000398925.1_Buty_pull_1_20_V1
1203611	SAMN02441364	Alistipes onderdonkii DSM 19147	14446	GCF_000374505.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/374/505/GCF_000374505.1_ASM37450v1	GCA_000374505.1	PRJNA174975	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/374/505/GCA_000374505.1_ASM37450v1
1206781	SAMN02470017	Paenibacillus alvei DSM 29	11215	GCF_000293805.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/805/GCF_000293805.1_ASM29380v1	GCA_000293805.1	PRJNA170044	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/293/805/GCA_000293805.1_ASM29380v1
1208104	SAMN02472129	Aeromonas media WS	14436	GCF_000287215.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/287/215/GCF_000287215.2_ASM28721v3	GCA_000287215.3	PRJNA170164	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/215/GCA_000287215.3_ASM28721v3
1211815	SAMEA3138949	Blastococcus massiliensis AP3	31128	GCF_000582785.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/582/785/GCF_000582785.1_B.massiliensis	GCA_000582785.1	PRJEB371	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/582/785/GCA_000582785.1_B.massiliensis
1211844	SAMEA2272696	Stoquefichus massiliensis AP9	30031	GCF_000455285.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/455/285/GCF_000455285.1_Sm_AP9	GCA_000455285.1	PRJEB377	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/285/GCA_000455285.1_Sm_AP9
1212545	SAMN02470290	Staphylococcus arlettae CVD059	11830	GCF_000295715.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/295/715/GCF_000295715.1_ASM29571v1	GCA_000295715.1	PRJNA170960	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/295/715/GCA_000295715.1_ASM29571v1
1214102	SAMEA3444530	Mycobacterium fortuitum subsp. fortuitum DSM 46621	14575	GCF_001050075.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/050/075/GCF_001050075.1_Mycobacterium_fortuitum_ATCC_6841	GCA_001050075.1	PRJEB9497	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/050/075/GCA_001050075.1_Mycobacterium_fortuitum_ATCC_6841
1214102	SAMN02470125	Mycobacterium fortuitum subsp. fortuitum DSM 46621	14575	GCF_000295855.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/295/855/GCF_000295855.1_ASM29585v1	GCA_000295855.1	PRJNA170443	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/295/855/GCA_000295855.1_ASM29585v1
1215110	SAMD00018426	Pseudomonas monteilii NBRC 103158 = DSM 14164	12097	GCF_000730605.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/605/GCF_000730605.1_ASM73060v1	GCA_000730605.1	PRJDB218	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/730/605/GCA_000730605.1_ASM73060v1
1215110	SAMN02743984	Pseudomonas monteilii NBRC 103158 = DSM 14164	12097	GCF_000621245.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/621/245/GCF_000621245.1_ASM62124v1	GCA_000621245.1	PRJNA221052	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/621/245/GCA_000621245.1_ASM62124v1
1215915	SAMEA2272463	Lactococcus raffinolactis 4877	15768	GCF_000327305.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/305/GCF_000327305.1_ASM32730v1	GCA_000327305.1	PRJEB218	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/305/GCA_000327305.1_ASM32730v1
1217674	SAMN01087836	Acinetobacter radioresistens NIPH 2130	2072	GCF_000368885.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/368/885/GCF_000368885.1_Acin_radi_NIPH_2130_V1	GCA_000368885.1	PRJNA183278	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/368/885/GCA_000368885.1_Acin_radi_NIPH_2130_V1
1217689	SAMN01828155	Acinetobacter pittii ANC 4052	2516	GCF_000399705.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/399/705/GCF_000399705.1_Acin_pitt_ANC_4052_V1	GCA_000399705.1	PRJNA183267	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/399/705/GCA_000399705.1_Acin_pitt_ANC_4052_V1
1217986	SAMN01828152	Acinetobacter haemolyticus NIPH 261	2615	GCF_000369085.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/369/085/GCF_000369085.1_Acin_haem_NIPH_261_V1	GCA_000369085.1	PRJNA183264	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/369/085/GCA_000369085.1_Acin_haem_NIPH_261_V1
1218102	SAMD00000359	Alcaligenes faecalis subsp. faecalis NBRC 13111	13038	GCF_000739855.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/855/GCF_000739855.1_ASM73985v1	GCA_000739855.1	PRJDB275	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/739/855/GCA_000739855.1_ASM73985v1
1218102	SAMD00058712	Alcaligenes faecalis subsp. faecalis NBRC 13111	13038	GCF_001748345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/748/345/GCF_001748345.1_Afaecalis_assembly01	GCA_001748345.1	PRJDB5133	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/748/345/GCA_001748345.1_Afaecalis_assembly01
1219013	SAMD00046489	Rhodococcus equi ATCC 33707	2099	GCF_001552575.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/575/GCF_001552575.1_ASM155257v1	GCA_001552575.1	PRJDB292	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/552/575/GCA_001552575.1_ASM155257v1
1219013	SAMN02471952	Rhodococcus equi ATCC 33707	2099	GCF_000473915.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/915/GCF_000473915.1_Prescottia_equi_Genome_sequencing	GCA_000473915.1	PRJNA190104	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/473/915/GCA_000473915.1_Prescottia_equi_Genome_sequencing
1223528	SAMD00046492	Microbacterium oleivorans NBRC 103075	14891	GCF_001552475.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/475/GCF_001552475.1_ASM155247v1	GCA_001552475.1	PRJDB453	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/552/475/GCA_001552475.1_ASM155247v1
1229756	SAMN02603178	Leuconostoc gelidum JB7	3322	GCF_000298875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/875/GCF_000298875.1_ASM29887v1	GCA_000298875.1	PRJNA174297	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/875/GCA_000298875.1_ASM29887v1
1229781	SAMN02469967	Brevibacterium casei S18	14982	GCF_000314575.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/314/575/GCF_000314575.1_ASM31457v1	GCA_000314575.1	PRJNA174308	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/575/GCA_000314575.1_ASM31457v1
1231627	SAMN02471427	Lysinibacillus fusiformis ZB2	2727	GCF_000313955.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/955/GCF_000313955.2_Lfzb2dn	GCA_000313955.2	PRJNA174998	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/955/GCA_000313955.2_Lfzb2dn
1232666	SAMN02592623	Staphylococcus sciuri subsp. sciuri Z8	10782	GCF_000612145.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/612/145/GCF_000612145.1_Z8	GCA_000612145.1	PRJNA175350	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/612/145/GCA_000612145.1_Z8
1233170	SAMN01978892	Clostridium bifermentans ATCC 19299	15093	GCF_000452225.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/452/225/GCF_000452225.2_ASM45222v2	GCA_000452225.2	PRJNA175455	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/452/225/GCA_000452225.2_ASM45222v2
1235789	SAMN01730987	Parabacteroides goldsteinii dnLKV18	3623	GCF_000403825.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/403/825/GCF_000403825.2_Para_gold_dnLKV18_V1	GCA_000403825.2	PRJNA175978	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/825/GCA_000403825.2_Para_gold_dnLKV18_V1
1235795	SAMN01730996	Paenibacillus barengoltzii G22	11669	GCF_000403375.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/403/375/GCF_000403375.2_Paen_bare_G22_V1	GCA_000403375.2	PRJNA175987	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/403/375/GCA_000403375.2_Paen_bare_G22_V1
1235811	SAMD00010713	Prevotella disiens JCM 6334 = ATCC 29426	3027	GCF_000613345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/613/345/GCF_000613345.1_ASM61334v1	GCA_000613345.1	PRJDB558	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/345/GCA_000613345.1_ASM61334v1
1235811	SAMN02436748	Prevotella disiens JCM 6334 = ATCC 29426	3027	GCF_000467875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/467/875/GCF_000467875.1_ASM46787v1	GCA_000467875.1	PRJNA181042	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/467/875/GCA_000467875.1_ASM46787v1
1235815	SAMD00011231	Prevotella enoeca  JCM 12259	31606	GCF_000613405.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/613/405/GCF_000613405.1_ASM61340v1	GCA_000613405.1	PRJDB563	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/405/GCA_000613405.1_ASM61340v1
1236550	SAMN02469979	Kocuria palustris PEL	15132	GCF_000315815.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/815/GCF_000315815.2_ASM31581v2	GCA_000315815.2	PRJNA176179	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/815/GCA_000315815.2_ASM31581v2
1237085	NA	Candidatus Nitrososphaera gargensis Ga9.2	11432	NA	NA	NA	NA	NA	NA
1244083	SAMN01806160	Campylobacter showae CSUNSWCD	2057	GCF_000313615.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/615/GCF_000313615.1_Velvet_assembly_of_Campylobacter_showae_CSUNSWCD	GCA_000313615.1	PRJNA177777	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/615/GCA_000313615.1_Velvet_assembly_of_Campylobacter_showae_CSUNSWCD
1246477	SAMN02469861	Brevibacillus agri BAB-2500	15310	GCF_000328345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/345/GCF_000328345.1_Brevibacillus_agri_BAB-2500_v3.1	GCA_000328345.1	PRJNA178058	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/345/GCA_000328345.1_Brevibacillus_agri_BAB-2500_v3.1
1248438	SAMN02471757	Pseudomonas alcaliphila 34	14023	GCF_000319815.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/319/815/GCF_000319815.1_Psalc341.0	GCA_000319815.1	PRJNA178463	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/319/815/GCA_000319815.1_Psalc341.0
1254439	SAMN02603226	Bifidobacterium thermophilum RBL67	16986	GCF_000347695.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/695/GCF_000347695.1_ASM34769v1	GCA_000347695.1	PRJNA179141	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/695/GCA_000347695.1_ASM34769v1
1255680	NA	Stenotrophomonas rhizophila PCA13	NA	NA	NA	NA	NA	NA	NA
1256908	SAMN02436882	Eubacterium ramulus ATCC 29099	15490	GCF_000469345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/469/345/GCF_000469345.1_ASM46934v1	GCA_000469345.1	PRJNA181041	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/469/345/GCA_000469345.1_ASM46934v1
1257041	SAMN02469958	Streptococcus mutans ATCC 25175	856	GCF_000347875.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/875/GCF_000347875.1_ATCC25175_V1	GCA_000347875.1	PRJNA179256	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/875/GCA_000347875.1_ATCC25175_V1
1259823	SAMN02469368	Enterobacter hormaechei YT2	3181	GCF_000328905.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/905/GCF_000328905.1_ASM32890v1	GCA_000328905.1	PRJNA179500	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/905/GCA_000328905.1_ASM32890v1
